"UT000000753";1;"01.09.2011";"30.09.2011"
"UT000000829";1;"01.07.2011";"15.07.2011"
"UT000000143";1;"01.06.2011";"31.08.2011"
"UT000000786";1;"01.09.2011";"30.09.2011"
"UT000000208";1;"07.07.2011";"08.07.2011"
"UT000000852";1;"18.07.2011";"18.01.2012"
"UT000000259";1;"01.06.2011";"31.08.2011"
"UT000000750";1;"01.08.2011";"30.10.2011"
"UT000000258";1;"01.07.2011";"31.07.2011"
"UT000000207";1;"07.06.2011";"30.06.2012"
"UT000000151";1;"01.11.2011";"30.11.2011"
"UT000000279";2;"01.05.2011";"31.05.2011"
"UT000000831";1;"15.01.2011";"30.06.2011"
"UT000000854";1;"18.07.2011";"18.01.2012"
"UT000000796";1;"01.11.2011";"30.11.2011"
"UT000000117";2;"01.05.2011";"31.05.2011"
"UT000000276";1;"07.07.2011";"08.07.2011"
"UT000000796";1;"01.09.2011";"30.09.2011"
"UT000000777";1;"08.07.2011";"08.10.2011"
"UT000000753";1;"01.11.2011";"30.11.2011"
"UT000000302";2;"01.05.2011";"31.05.2011"
"UT000000115";2;"01.05.2011";"31.05.2011"
"UT000000189";2;"01.05.2011";"31.05.2011"
"UT000000254";1;"01.07.2011";"30.09.2011"
"UT000000127";1;"01.04.2011";"30.06.2011"
"UT000000302";2;"01.05.2011";"31.05.2011"
"UT000000249";1;"01.08.2011";"31.12.2011"
"UT000000212";1;"01.07.2011";"30.09.2011"
"UT000000279";2;"01.05.2011";"31.05.2011"
"UT000000238";1;"01.09.2011";"31.12.2011"
"UT000000811";1;"01.03.2011";"30.04.2011"
"UT000000304";1;"01.06.2011";"30.06.2011"
"UT000000403";1;"26.04.2011";"31.12.2011"
"UT000000172";1;"15.03.2011";"31.03.2011"
"UT000000839";1;"01.04.2011";"30.04.2011"
"UT000000249";1;"01.03.2011";"31.05.2011"
"UT000000192";1;"01.07.2011";"31.08.2011"
"UT000000363";1;"01.07.2011";"31.07.2011"
"UT000000411";1;"01.07.2011";"31.07.2011"
"UT000000447";1;"01.07.2011";"31.07.2011"
"UT000000962";1;"01.07.2011";"31.07.2011"
"UT000000777";1;"20.05.2011";"04.07.2011"
"UT000000762";1;"01.07.2011";"31.08.2011"
"UT000000261";1;"20.05.2011";"30.06.2011"
"UT000000356";2;"01.08.2011";"30.08.2011"
"UT000000448";2;"01.07.2011";"30.07.2011"
"UT000000134";1;"01.07.2011";"30.09.2011"
"UT000000831";1;"01.08.2011";"30.09.2011"
"UT000000172";1;"01.05.2011";"31.05.2011"
"UT000000839";1;"01.05.2011";"31.05.2011"
"UT000000877";1;"01.05.2011";"31.05.2011"
"UT000000189";1;"10.06.2011";"20.06.2011"
"UT000000799";1;"01.05.2011";"31.05.2011"
"UT000000355";2;"01.07.2011";"31.07.2011"
"UT000000284";1;"01.05.2011";"31.05.2011"
"UT000000308";1;"01.05.2011";"31.05.2011"
"UT000000773";1;"01.05.2011";"31.05.2011"
"UT000000135";1;"01.07.2011";"31.08.2011"
"UT000000250";2;"01.08.2011";"31.08.2011"
"UT000000208";1;"01.08.2011";"30.09.2011"
"UT000000376";2;"13.07.2011";"11.08.2011"
"UT000000303";1;"01.09.2011";"30.09.2011"
"UT000000230";1;"11.07.2011";"24.07.2011"
"UT000000207";1;"01.01.2011";"31.03.2011"
"UT000000116";2;"01.04.2011";"31.05.2011"
"UT000000752";2;"01.08.2011";"31.12.2011"
"UT000000751";1;"01.08.2011";"30.10.2011"
"UT000000829";1;"01.08.2011";"31.08.2011"
"UT000000800";1;"01.08.2011";"31.08.2011"
"UT000000882";1;"01.10.2011";"30.11.2011"
"UT000000239";1;"08.07.2011";"07.08.2011"
"UT000000152";1;"08.07.2011";"07.08.2011"
"UT000000182";1;"01.09.2011";"30.11.2011"
"UT000000877";1;"01.11.2011";"30.11.2011"
"UT000000793";1;"01.09.2011";"30.11.2011"
"UT000000755";1;"01.08.2011";"31.08.2011"
"UT000000250";1;"01.01.2012";"31.01.2012"
"UT000000250";1;"01.11.2011";"30.11.2011"
"UT000000188";1;"01.11.2011";"30.11.2011"
"UT000000188";1;"01.01.2012";"31.01.2012"
"UT000000115";2;"01.05.2011";"31.05.2011"
"UT000000302";2;"01.05.2011";"31.05.2011"
"UT000000279";2;"01.05.2011";"31.05.2011"
"UT000000130";2;"01.05.2011";"31.05.2011"
"UT000000117";2;"01.05.2011";"31.05.2011"
"UT000000146";1;"01.09.2011";"30.11.2011"
"UT000000144";1;"01.09.2011";"30.11.2011"
"UT000000168";1;"01.09.2011";"30.11.2011"
"UT000000333";1;"15.07.2011";"13.08.2011"
"UT000000188";1;"15.07.2011";"21.07.2011"
"UT000000794";2;"27.07.2011";"31.08.2011"
"UT000000781";2;"27.07.2011";"31.08.2011"
"UT000000766";2;"27.07.2011";"31.08.2011"
"UT000000150";2;"27.07.2011";"31.08.2011"
"UT000000215";2;"27.07.2011";"31.08.2011"
"UT000000760";2;"27.07.2011";"31.08.2011"
"UT000000253";2;"27.07.2011";"31.08.2011"
"UT000000120";2;"27.07.2011";"31.08.2011"
"UT000000229";2;"27.07.2011";"31.08.2011"
"UT000000238";2;"27.07.2011";"31.08.2011"
"UT000000799";1;"01.08.2011";"31.10.2011"
"UT000000448";2;"01.08.2011";"31.12.2011"
"UT000000182";1;"20.07.2011";"20.08.2011"
"UT000000277";2;"19.07.2011";"22.08.2011"
"UT000000305";1;"01.11.2011";"30.11.2011"
"UT000000292";1;"01.11.2011";"30.11.2011"
"UT000000247";2;"19.07.2011";"22.08.2011"
"UT000000279";2;"19.07.2011";"22.08.2011"
"UT000000303";1;"01.11.2011";"30.11.2011"
"UT000000276";1;"01.11.2011";"30.11.2011"
"UT000000166";2;"19.07.2011";"22.08.2011"
"UT000000153";2;"19.07.2011";"22.08.2011"
"UT000000248";1;"01.11.2011";"30.11.2011"
"UT000000260";2;"19.07.2011";"22.08.2011"
"UT000000717";2;"19.07.2011";"22.08.2011"
"UT000000717";1;"01.11.2011";"30.11.2011"
"UT000000306";2;"19.07.2011";"22.08.2011"
"UT000000285";1;"01.11.2011";"30.11.2011"
"UT000000298";2;"19.07.2011";"22.08.2011"
"UT000000277";1;"01.11.2011";"30.11.2011"
"UT000000244";1;"01.11.2011";"30.11.2011"
"UT000000230";1;"01.11.2011";"30.11.2011"
"UT000000229";1;"01.11.2011";"30.11.2011"
"UT000000212";1;"01.11.2011";"30.11.2011"
"UT000000204";1;"01.11.2011";"30.11.2011"
"UT000000191";1;"01.11.2011";"30.11.2011"
"UT000000184";1;"01.11.2011";"30.11.2011"
"UT000000219";1;"01.11.2011";"30.11.2011"
"UT000000148";1;"01.11.2011";"30.11.2011"
"UT000000145";1;"01.11.2011";"30.11.2011"
"UT000000135";1;"01.11.2011";"30.11.2011"
"UT000000134";1;"01.11.2011";"30.11.2011"
"UT000000143";1;"01.11.2011";"30.11.2011"
"UT000000141";1;"01.11.2011";"30.11.2011"
"UT000000139";1;"01.11.2011";"30.11.2011"
"UT000000189";2;"19.07.2011";"22.08.2011"
"UT000000125";2;"19.07.2011";"22.08.2011"
"UT000000796";1;"01.08.2011";"31.08.2011"
